AuctId,Bid,Time,Length
3016882089,112.5,2.0924,5
3016882089,117.5,2.09248,5
3016882089,120,2.09256,5
3016882089,122.5,2.54145,5
3016882089,127.5,3.17179,5
3016882089,137.5,3.1719,5
3016882089,142.5,3.17199,5
3016882089,147.5,3.17206,5
3016882089,152.5,3.17216,5
3016882089,157.5,3.17225,5
3016882089,167.5,3.17233,5
3016882089,172.5,3.17241,5
3016882089,177.5,3.17249,5
3016882089,182.5,4.07646,5
3016882089,192.5,4.93904,5
3016882089,200,4.93926,5
3016882089,202.5,4.96475,5
3016882089,225.01,5.03918,5
3016882089,235.02,5.03948,5
3016882089,245.03,5.03991,5
3016882089,251.04,5.04036,5
3016890972,10,0.08274,5
3016890972,81,0.39836,5
3016890972,100,2.97071,5
3016890972,102.5,2.9719,5
3016890972,102.5,2.97373,5
3016890972,151,3.40226,5
3016890972,153.5,4.05347,5
3016890972,153.5,4.36211,5
3016890972,159.17,4.38628,5
3016890972,177.5,4.67454,5
3016890972,227.5,4.91082,5
3016890972,232.5,4.98933,5
3016890972,242.5,4.98985,5
3016890972,250,4.99053,5
3016890972,255,5.02491,5
3016890972,260,5.0335,5
3016890972,265,5.03383,5
3016890972,270,5.04166,5
3016891898,10,2.5385,5
3016891898,26,2.68125,5
3016891898,127.5,2.76191,5
3016891898,135.5,3.66314,5
3016891898,146.28,3.66339,5
3016891898,150.5,3.66385,5
3016891898,153,3.7342,5
3016891898,174,3.74804,5
3016891898,182.17,4.61866,5
3016891898,201.99,4.72499,5
3016891898,204.49,4.75883,5
3016891898,223,4.87578,5
3016891898,230,4.98639,5
3016891898,235,4.98684,5
3016891898,240,4.98711,5
3016892738,10,1.06553,5
3016892738,51,1.92395,5
3016892738,81,1.92406,5
3016892738,83,2.07809,5
3016892738,152.5,2.53898,5
3016892738,174,2.53931,5
3016892738,182.5,2.85799,5
3016892738,187.5,4.3011,5
3016892738,200,4.70491,5
3016892738,202.5,4.70528,5
3016892738,210,4.84515,5
3016892738,212.5,4.84553,5
3016892738,217.5,4.9577,5
3016892738,222.5,4.98234,5
3016892738,227.5,4.98807,5
3016892738,230,4.99414,5
3016892738,232.5,4.99468,5
3016892738,235,4.9974,5
3016892738,237.5,4.99991,5
3016893433,10,1.19306,5
3016893433,10.5,2.27645,5
3016893433,20.5,3.49575,5
3016893433,20.5,3.49598,5
3016893433,51,3.57205,5
3016893433,100.01,3.57216,5
3016893433,102.51,4.10652,5
3016893433,102.51,4.10708,5
3016893433,112.5,4.22407,5
3016893433,155,4.41463,5
3016893433,162.5,4.52057,5
3016893433,167.5,4.85478,5
3016893433,167.5,4.89706,5
3016973670,0.01,0.05259,7
3016973670,5.55,0.07056,7
3016973670,10.55,0.07106,7
3016973670,26.05,0.07164,7
3016973670,30.1,0.07194,7
3016973670,41.05,0.51888,7
3016973670,52.01,0.67005,7
3016973670,65.01,0.6703,7
3016973670,102.5,0.83576,7
3016973670,142.5,3.8536,7
3016973670,147.5,6.07343,7
3016973670,169.16,6.07388,7
3016973670,177.5,6.42645,7
3016973670,198.16,6.7234,7
3016973670,200.66,6.75745,7
3016973670,203.16,6.78339,7
3016973670,208.5,6.86451,7
3016973670,225.5,6.95922,7
3016973670,228,7.03019,7
3016973670,232.5,7.0345,7
3016973670,235,7.03675,7
3016973670,237.51,7.04059,7
3016998157,0.01,0.06583,7
3016998157,10.5,0.12365,7
3016998157,15.5,0.12402,7
3016998157,26,0.12449,7
3016998157,31,0.12477,7
3016998157,41,0.12501,7
3016998157,102.73,0.76039,7
3016998157,127.5,3.04819,7
3016998157,142.5,3.77834,7
3016998157,152.5,4.08073,7
3016998157,169.16,5.47981,7
3016998157,177.5,6.61323,7
3016998157,182.5,6.62914,7
3016998157,187.5,6.65873,7
3016998157,192.5,6.70329,7
3016998157,200,6.7945,7
3016998157,202.5,6.79463,7
3016998157,212.5,6.96453,7
3016998157,228,6.97793,7
3016998157,230.5,7.02236,7
3016998157,233,7.0398,7
3016998157,242.5,7.04082,7
3017039708,35,3.22653,7
3017039708,152.51,3.36657,7
3017039708,174,3.42846,7
3017039708,174,5.24547,7
3017039708,174,5.24583,7
3017039708,182.51,5.93917,7
3017039708,208,6.64678,7
3017039708,210.5,6.97752,7
3017039708,213,6.99882,7
3017039708,215.5,7.02785,7
3017039708,218,7.03169,7
3017039708,222.5,7.03905,7
3017039708,227.5,7.04126,7
3017065753,1,0.14346,7
3017065753,5.5,0.89234,7
3017065753,51,1.17634,7
3017065753,61,2.31046,7
3017065753,78.77,3.0522,7
3017065753,174,3.21045,7
3017065753,187.5,6.17745,7
3017065753,202.5,6.28028,7
3017065753,217.5,6.52093,7
3017065753,225,6.8689,7
3017065753,227.5,6.86914,7
3017065753,230,6.90428,7
3017065753,232.5,7.02228,7
3017065753,242.1,7.0392,7
3017065753,244.6,7.03972,7
3017065753,255.5,7.04075,7
3017065753,260.5,7.04103,7
3017065753,273,7.04134,7
3017094290,0.01,0.03711,7
3017094290,20.5,0.06132,7
3017094290,23.38,0.1167,7
3017094290,48.99,1.38395,7
3017094290,51,2.62831,7
3017094290,71,2.7648,7
3017094290,76,3.09132,7
3017094290,151.5,3.81799,7
3017094290,166.66,6.3778,7
3017094290,169.16,6.37844,7
3017094290,177.5,6.37986,7
3017094290,187.5,6.38352,7
3017094290,190,6.74909,7
3017094290,196.5,6.82705,7
3017094290,205,6.83465,7
3017094290,210,6.8351,7
3017094290,212.5,6.83633,7
3017094290,217.5,6.84329,7
3017094290,222.5,6.99459,7
3017094290,225,7.02387,7
3017094290,230,7.0401,7
3017094290,232.5,7.0409,7
3017094290,237.5,7.0412,7
3017094290,242.5,7.04134,7
3017094290,247.5,7.04164,7
3017114957,9.99,0.01302,3
3017114957,30,0.04878,3
3017114957,31,0.11258,3
3017114957,56,0.12115,3
3017114957,61,0.56894,3
3017114957,66,0.56977,3
3017114957,71,0.75936,3
3017114957,81,0.75976,3
3017114957,91,0.76006,3
3017114957,122.5,0.76045,3
3017114957,152.5,0.76083,3
3017114957,177.5,0.83368,3
3017114957,202.5,0.83382,3
3017114957,205,0.88584,3
3017114957,207.5,0.88606,3
3017114957,210,2.35971,3
3017114957,222.5,2.74406,3
3017114957,230,2.99851,3
3017114957,232.5,2.99862,3
3017114957,235,3.03716,3
3017114957,240,3.04035,3
3017114957,245,3.04053,3
3017114957,247.5,3.04068,3
3017143205,0.01,0.04779,7
3017143205,0.11,0.12339,7
3017143205,1.25,0.12368,7
3017143205,5.5,0.12384,7
3017143205,26,0.12402,7
3017143205,50,0.12421,7
3017143205,51,0.28126,7
3017143205,56,2.12641,7
3017143205,76,2.21231,7
3017143205,81,2.21241,7
3017143205,91,2.21248,7
3017143205,102.5,2.21256,7
3017143205,122.5,2.21263,7
3017143205,142.5,2.21272,7
3017143205,150,4.91885,7
3017143205,152.5,5.12167,7
3017143205,157.5,5.18697,7
3017143205,160,5.18706,7
3017143205,162.5,5.18714,7
3017143205,167.5,6.07331,7
3017143205,197.5,6.12122,7
3017143205,200,6.61479,7
3017143205,202.5,6.78141,7
3017143205,217.5,6.80847,7
3017143205,222.5,6.80873,7
3017143205,227.5,6.85759,7
3017143205,232.5,6.89579,7
3017143205,240,6.91161,7
3017143205,242.5,6.91199,7
3017150735,259,5.64931,7
3017150735,259,5.70503,7
3017150735,264,7.0416,7
3017248930,220,7.03851,7
3017271833,0.01,0.10347,7
3017271833,10,0.10809,7
3017271833,10.5,0.12054,7
3017271833,11.5,0.15809,7
3017271833,12.5,0.15828,7
3017271833,15.5,0.15845,7
3017271833,20.5,0.15856,7
3017271833,31,0.26628,7
3017271833,50,1.16056,7
3017271833,51,1.58929,7
3017271833,53,2.93453,7
3017271833,56,3.332,7
3017271833,61,3.33279,7
3017271833,66,3.33432,7
3017271833,71,3.33442,7
3017271833,77,3.75399,7
3017271833,81,4.34848,7
3017271833,102.51,4.64068,7
3017271833,112.5,4.66993,7
3017271833,122.5,4.94171,7
3017271833,127.5,4.94179,7
3017271833,152.5,5.68057,7
3017271833,162.5,5.70912,7
3017271833,172.5,6.019,7
3017271833,177.5,6.28946,7
3017271833,200,6.30804,7
3017271833,202.5,6.30824,7
3017271833,207.5,6.65109,7
3017271833,210,6.65131,7
3017271833,212.5,6.65198,7
3017271833,215,6.76719,7
3017271833,221.53,6.7802,7
3017271833,224.03,6.78086,7
3017271833,227.5,7.01984,7
3017271833,231.51,7.03536,7
3017271833,234.01,7.03559,7
3017271833,236.51,7.0363,7
3017271833,239.01,7.04038,7
3017271833,242,7.04132,7
3017281580,188,6.65395,7
3017281580,190.5,6.96374,7
3017281580,197.5,7.00828,7
3017281580,202.5,7.01574,7
3017281580,207.5,7.03604,7
3017281580,212.5,7.03649,7
3017281580,220,7.03691,7
3017281580,222.5,7.03723,7
3017281580,227.5,7.04019,7
3017281580,230,7.04059,7
3017281580,232.5,7.04108,7
3017281580,235,7.04146,7
3017320594,0.01,0.10595,7
3017320594,2.25,0.41953,7
3017320594,6.5,0.41964,7
3017320594,22.5,0.75704,7
3017320594,50,0.93541,7
3017320594,51,1.89918,7
3017320594,53,2.70932,7
3017320594,61,3.50645,7
3017320594,64,3.52562,7
3017320594,67,3.52579,7
3017320594,71,3.52615,7
3017320594,81,3.52684,7
3017320594,86,3.52744,7
3017320594,100,3.88319,7
3017320594,102.5,3.88405,7
3017320594,112.5,4.4455,7
3017320594,117.5,4.71547,7
3017320594,122.5,4.71568,7
3017320594,127.5,5.04038,7
3017320594,132.5,5.80163,7
3017320594,137.5,5.80192,7
3017320594,140,5.80219,7
3017320594,142.5,5.80252,7
3017320594,147.5,5.86696,7
3017320594,152.5,5.86721,7
3017320594,157.5,5.86771,7
3017320594,160,5.86791,7
3017320594,162.5,5.86808,7
3017320594,165,5.86918,7
3017320594,167.5,5.87117,7
3017320594,170,6.55757,7
3017320594,210,6.57844,7
3017320594,212.5,6.57872,7
3017320594,220,6.58235,7
3017320594,222.5,6.79479,7
3017320594,231.51,6.82416,7
3017320594,234.01,6.8248,7
3017320594,236.51,7.04013,7
3017320594,250,7.04031,7
3017449549,0.01,0.15067,7
3017449549,51,0.16959,7
3017449549,78.77,0.48807,7
3017449549,81,1.67544,7
3017449549,86,1.67602,7
3017449549,91,1.6761,7
3017449549,100,1.67622,7
3017449549,102.5,1.67646,7
3017449549,105,3.11611,7
3017449549,112.5,3.82968,7
3017449549,123.5,3.82991,7
3017449549,142.5,5.29066,7
3017449549,152.5,5.67046,7
3017449549,162.5,5.67054,7
3017449549,175,5.67061,7
3017449549,177.5,6.02942,7
3017449549,182.5,6.32019,7
3017449549,187.5,6.32067,7
3017449549,192.5,6.32098,7
3017449549,198,6.32127,7
3017449549,207.5,6.3217,7
3017449549,212.5,6.32208,7
3017449549,217.5,6.32247,7
3017449549,228.01,6.32274,7
3017449549,232.5,6.96976,7
3017449549,235.5,6.99916,7
3017456210,225,6.29219,7
3017456210,230,6.42309,7
3017456210,232.5,6.99462,7
3017457773,10,0.70226,7
3017457773,22,0.90677,7
3017457773,23,2.03818,7
3017457773,81,2.84204,7
3017457773,100,2.94845,7
3017457773,102.5,3.61868,7
3017457773,127.5,4.72116,7
3017457773,158,5.24367,7
3017457773,163,6.81439,7
3017457773,168,6.81458,7
3017457773,173,6.8147,7
3017457773,178,6.81488,7
3017457773,183,6.81501,7
3017457773,188,6.81521,7
3017457773,201,6.92468,7
3017457773,203.5,6.93021,7
3017457773,206,6.99987,7
3017533541,0.01,0.26433,7
3017533541,11.5,0.45384,7
3017533541,50,0.58198,7
3017533541,51,0.58523,7
3017533541,132.5,0.90706,7
3017533541,150,0.90745,7
3017533541,152.5,0.90877,7
3017533541,162.5,2.97855,7
3017533541,188,4.04183,7
3017533541,195,4.05747,7
3017533541,197.5,4.0612,7
3017533541,207.5,6.77372,7
3017533541,222.5,6.91336,7
3017533541,238,6.99926,7
3017602583,100,1.48074,5
3017602583,104.5,2.25145,5
3017602583,112.5,2.31446,5
3017602583,122.5,2.31465,5
3017602583,127.5,2.31477,5
3017602583,130,3.10904,5
3017602583,132.5,3.10925,5
3017602583,140,3.20444,5
3017602583,142.5,3.20458,5
3017602583,152.5,3.37214,5
3017602583,167.53,3.54644,5
3017602583,170.03,4.87799,5
3017602583,172.53,4.96478,5
3017602583,177.54,4.98689,5
3017602583,181,4.98707,5
3017602583,183.5,4.98727,5
3017626592,100,1.39935,7
3017626592,102.5,2.19266,7
3017626592,122.5,3.35199,7
3017626592,142.5,3.79365,7
3017626592,202.5,5.71277,7
3017626592,212.5,6.5864,7
3017626592,217.5,6.58653,7
3017626592,227.5,6.58662,7
3017676972,149.99,0.04534,7
3017676972,152.49,2.88808,7
3017676972,152.49,3.69366,7
3017676972,152.49,3.69413,7
3017676972,152.49,3.69758,7
3017676972,154.99,6.16134,7
3017676972,172.5,6.64955,7
3017676972,177,6.73478,7
3017676972,179.5,6.78854,7
3017676972,182,6.79291,7
3017676972,202.5,6.82821,7
3017676972,207.5,6.91558,7
3017676972,210,6.91602,7
3017676972,212.5,6.91676,7
3017676972,215,6.92398,7
3017676972,222.55,6.928,7
3017676972,248.37,6.95631,7
3017676972,255,6.98867,7
3017736272,175,3.66293,7
3017736272,192.5,6.58624,7
3017736272,225.01,6.81486,7
3017736272,227.51,6.81537,7
3017736272,255,6.85821,7
3017841326,150,1.25125,7
3017841326,175,1.25204,7
3017841326,155,2.23307,7
3017841326,162.5,2.23336,7
3017841326,175,3.01529,7
3017841326,177.5,6.13933,7
3017841326,177.5,6.13954,7
3017841326,177.5,6.13985,7
3017841326,182.5,6.30341,7
3017841326,202.5,6.93586,7
3017841326,216.39,6.94169,7
3017841326,223.39,6.94369,7
3017841326,227.5,6.94596,7
3017841326,234.39,6.99613,7
3017841326,238,6.99985,7
3017882407,150,6.5627,7
3017882407,150,6.63134,7
3017882407,150,6.83284,7
3017882407,150,6.89512,7
3017882407,150,6.99172,7
3017882407,150,6.9926,7
3017907666,0.01,0.49125,7
3017907666,11.71,0.70683,7
3017907666,25.62,0.707,7
3017907666,26.62,0.79307,7
3017907666,26.62,0.80741,7
3017907666,31,1.08321,7
3017907666,51,1.08536,7
3017907666,53.88,1.08821,7
3017907666,61,1.12251,7
3017907666,72.5,1.12528,7
3017907666,82,1.12683,7
3017907666,91,1.12763,7
3017907666,96,1.12858,7
3017907666,98,1.12941,7
3017907666,100.01,1.13106,7
3017907666,102.51,1.13219,7
3017907666,105.01,1.63381,7
3017907666,110.01,5.0298,7
3017907666,117.65,5.05152,7
3017907666,122.65,5.50159,7
3017907666,125.15,5.50169,7
3017907666,127.65,5.64793,7
3017907666,132.65,5.70766,7
3017907666,142.5,5.70779,7
3017907666,152.5,5.70787,7
3017907666,212.5,6.04094,7
3017907666,225,6.0414,7
3017907666,227.5,6.37686,7
3017907666,232.5,6.8047,7
3017907666,236,6.93669,7
3017907666,238.5,6.93682,7
3017911925,220,2.445,3
3017911925,227.5,2.77167,3
3017911925,232.5,2.77175,3
3017911925,242.5,2.7719,3
3017911925,255,2.77198,3
3017911925,265,2.77205,3
3017911925,280,2.77212,3
3017911925,290,2.77219,3
3017923068,199,1.01147,3
3017923068,201.5,2.80135,3
3017923068,204,2.87402,3
3017923068,206.5,2.97028,3
3017923068,210,2.99609,3
3017923068,212.5,2.99632,3
3017923068,215,2.99916,3
3017923068,217.5,2.99964,3
3017923068,220.01,2.99965,3
3017950485,9.99,0.0962,3
3017950485,15.5,0.224,3
3017950485,16.5,0.30667,3
3017950485,20.5,0.36884,3
3017950485,27.5,0.36913,3
3017950485,33.5,0.36948,3
3017950485,49.5,0.36977,3
3017950485,75.5,0.37028,3
3017950485,152.5,0.45884,3
3017950485,172.5,0.45927,3
3017950485,182.5,0.76766,3
3017950485,187.5,0.76804,3
3017950485,192.5,0.76824,3
3017950485,200,0.7685,3
3017950485,202.5,1.61501,3
3017950485,205.5,1.62125,3
3017950485,212.5,2.87558,3
3017950485,217.5,2.87579,3
3017950485,222.5,2.87645,3
3017950485,225,2.97468,3
3018011210,0.01,0.12666,7
3018011210,5.5,0.41596,7
3018011210,53.88,0.45155,7
3018011210,55.88,0.71926,7
3018011210,57.88,0.86932,7
3018011210,59.88,0.86949,7
3018011210,61.88,0.8794,7
3018011210,63.88,0.87958,7
3018011210,66,0.87975,7
3018011210,73,1.1606,7
3018011210,81,1.18517,7
3018011210,102.51,4.63005,7
3018011210,112.5,5.05557,7
3018011210,117.5,5.05575,7
3018011210,122.5,5.05589,7
3018011210,132,5.056,7
3018011210,134.5,5.05613,7
3018011210,142.5,5.37167,7
3018011210,177.5,6.33255,7
3018011210,212.5,6.35479,7
3018011210,222.5,6.35538,7
3018011210,225.51,6.35601,7
3018011210,228.01,6.35623,7
3018011210,230.51,6.90472,7
3018011210,233.01,6.9053,7
3018011210,238.01,6.90728,7
3018011210,241,6.99041,7
3018011210,243.5,6.99979,7
3018061782,265,5.82421,7
3018065500,50,0.07449,7
3018065500,51,1.80883,7
3018065500,56,2.03427,7
3018065500,58,2.09321,7
3018065500,71,4.12063,7
3018065500,75,4.12317,7
3018065500,76,4.79815,7
3018065500,76,4.81388,7
3018065500,153.45,6.00738,7
3018065500,172.5,6.50147,7
3018065500,180,6.70953,7
3018065500,182.5,6.7099,7
3018065500,202.5,6.84803,7
3018065500,212.5,6.84816,7
3018065500,222.5,6.84947,7
3018065500,232.5,6.89773,7
3018091954,0.01,0.10699,7
3018091954,69.88,0.13814,7
3018091954,100.01,0.63035,7
3018091954,102.51,4.9463,7
3018091954,108.5,5.42568,7
3018091954,114.5,5.42604,7
3018091954,120,5.4262,7
3018091954,122.5,5.4264,7
3018091954,127.5,5.68833,7
3018091954,132.5,6.00273,7
3018091954,177.5,6.01922,7
3018091954,192.5,6.51686,7
3018091954,200,6.51736,7
3018091954,202.5,6.60963,7
3018091954,212.5,6.63994,7
3018091954,222.51,6.77019,7
3018091954,232.5,6.96287,7
3018131250,9.99,0.02873,5
3018131250,11.5,0.34791,5
3018131250,41.02,0.6834,5
3018131250,67,0.71348,5
3018131250,76,1.34743,5
3018131250,78,2.13845,5
3018131250,81,2.13861,5
3018131250,86,2.1388,5
3018131250,90.5,2.13906,5
3018131250,93.5,2.13925,5
3018131250,101,2.13944,5
3018131250,103.5,2.5922,5
3018131250,113.5,2.60008,5
3018131250,124.72,2.7191,5
3018131250,132.5,3.07763,5
3018131250,142.5,3.07777,5
3018131250,152.5,3.07789,5
3018131250,157.5,3.16427,5
3018131250,177.5,4.2391,5
3018131250,180,4.55538,5
3018131250,182.5,4.55566,5
3018131250,187.5,4.55626,5
3018131250,213.61,4.574,5
3018131250,225,4.64682,5
3018228635,0.01,0.30413,7
3018228635,15.5,0.35631,7
3018228635,16.5,2.25547,7
3018228635,20.5,2.25575,7
3018228635,43.88,2.25597,7
3018228635,50,4.14883,7
3018228635,51,4.14895,7
3018228635,56,4.49602,7
3018228635,69,4.6028,7
3018228635,72,5.14002,7
3018228635,76,5.22494,7
3018228635,103.5,5.25868,7
3018228635,112.5,5.25884,7
3018228635,122.5,5.25896,7
3018228635,132.5,5.81984,7
3018228635,152.5,5.85949,7
3018228635,162.5,6.21795,7
3018228635,215.01,6.27712,7
3018228635,220.01,6.2775,7
3018228635,225.02,6.278,7
3018228635,230,6.28668,7
3018228635,232.5,6.28703,7
3018228635,238.5,6.98867,7
3018228635,242.5,6.98881,7
3018288277,0.01,0.08147,7
3018288277,5.5,0.57851,7
3018288277,6.5,0.71686,7
3018288277,10.5,0.71711,7
3018288277,20.5,0.71803,7
3018288277,41,2.10608,7
3018288277,46,3.97471,7
3018288277,51,3.97505,7
3018288277,53.88,3.97612,7
3018288277,56,4.99927,7
3018288277,61,5.01306,7
3018288277,66,5.59465,7
3018288277,76,5.61377,7
3018288277,78,5.66028,7
3018288277,86,5.66044,7
3018288277,91,5.66058,7
3018288277,104,5.66073,7
3018288277,118,5.66088,7
3018288277,153,5.66112,7
3018288277,167.5,5.88559,7
3018288277,172.5,6.05084,7
3018288277,202.5,6.60797,7
3018288277,215.01,6.60932,7
3018288277,220,6.75302,7
3018288277,222.5,6.76314,7
3018288277,227.51,6.86856,7
3018288277,230.01,6.86897,7
3018288277,232.51,6.88933,7
3018288277,232.51,6.89389,7
3018288277,235.01,6.96848,7
3018288277,235.01,6.96872,7
3018288277,238.5,6.99904,7
3018375809,9.99,0.18866,7
3018375809,25.99,0.18941,7
3018375809,26.99,0.33,7
3018375809,150,3.92875,7
3018375809,152.5,4.44892,7
3018375809,152.5,4.45009,7
3018375809,152.5,4.45034,7
3018375809,177.5,4.54318,7
3018375809,177.5,4.54329,7
3018375809,191.5,6.36603,7
3018375809,202.5,6.69461,7
3018375809,207.5,6.84828,7
3018375809,207.5,6.84846,7
3018375809,207.5,6.84909,7
3018375809,210.02,6.99562,7
3018375809,210.02,6.99623,7
3018453060,200.99,0.24046,3
3018453060,207.5,1.48534,3
3018453060,212.5,1.95536,3
3018453060,215,2.67015,3
3018453060,215,2.7713,3
3018453060,217.5,2.85625,3
3018453060,217.5,2.85645,3
3018453060,222.5,2.8974,3
3018453060,227.5,2.9466,3
3018453060,230,2.96632,3
3018453060,230,2.96865,3
3018453060,235,2.97078,3
3018453060,237.5,2.97096,3
3018453060,237.5,2.97184,3
3018453060,242.5,2.97447,3
3018453060,251,2.99696,3
3018453060,256,2.99816,3
3018453060,261,2.99851,3
3018453060,266,2.99904,3
3018457930,0.01,0.0941,7
3018457930,20.5,0.14084,7
3018457930,22.5,0.14091,7
3018457930,25,0.141,7
3018457930,26,0.14108,7
3018457930,27,0.19655,7
3018457930,28,0.42713,7
3018457930,39,0.52148,7
3018457930,52,0.52175,7
3018457930,61,0.52203,7
3018457930,65,1.09042,7
3018457930,76,5.5177,7
3018457930,78,5.6008,7
3018457930,102.5,5.67043,7
3018457930,127.5,5.80281,7
3018457930,142.5,5.80307,7
3018457930,147.5,6.44263,7
3018457930,150,6.44272,7
3018457930,152.5,6.44284,7
3018457930,155,6.47426,7
3018457930,162.5,6.51912,7
3018457930,177.5,6.51922,7
3018457930,180,6.55918,7
3018457930,182.5,6.55936,7
3018457930,185,6.76462,7
3018457930,202.5,6.7808,7
3018457930,215.15,6.8439,7
3018457930,225,6.87833,7
3018457930,227.5,6.99972,7
3018581708,0.01,0.11929,7
3018581708,2.25,0.13881,7
3018581708,41,0.27466,7
3018581708,43,0.84086,7
3018581708,45.5,0.84565,7
3018581708,51.01,0.8458,7
3018581708,70.01,1.83521,7
3018581708,71.01,2.67792,7
3018581708,73,5.66653,7
3018581708,76.3,5.75275,7
3018581708,80,5.80784,7
3018581708,102.5,5.89575,7
3018581708,133.5,5.9077,7
3018581708,150,6.10907,7
3018581708,152.5,6.10935,7
3018581708,175,6.33813,7
3018581708,177.5,6.33892,7
3018581708,180,6.6728,7
3018581708,182.5,6.67826,7
3018581708,187.5,6.67986,7
3018581708,192.5,6.68032,7
3018581708,202.5,6.68068,7
3018581708,210,6.68139,7
3018581708,212.5,6.68544,7
3018581708,229.5,6.70413,7
3018581708,232,6.70451,7
3018581708,234.5,6.99858,7
3018594562,0.01,0.29706,3
3018594562,41,0.56439,3
3018594562,45,0.59032,3
3018594562,46,0.59218,3
3018594562,48,0.62766,3
3018594562,51,0.64289,3
3018594562,53,0.64433,3
3018594562,55,0.69916,3
3018594562,64.99,1.01701,3
3018594562,66.99,1.08876,3
3018594562,76.01,1.08891,3
3018594562,81,1.08976,3
3018594562,86,1.11352,3
3018594562,91,1.14185,3
3018594562,96.01,1.14576,3
3018594562,102.5,1.52067,3
3018594562,111,1.52075,3
3018594562,113.5,1.60569,3
3018594562,124.51,1.62816,3
3018594562,150,1.66331,3
3018594562,152.5,1.93297,3
3018594562,155,2.25991,3
3018594562,161,2.57145,3
3018594562,163.5,2.62125,3
3018594562,166,2.64648,3
3018594562,171,2.64711,3
3018594562,175,2.64758,3
3018594562,177.5,2.64791,3
3018594562,180,2.7234,3
3018594562,185.5,2.79562,3
3018594562,192.5,2.88325,3
3018594562,197.5,2.88344,3
3018594562,202.5,2.90028,3
3018594562,207.5,2.90093,3
3018594562,212.5,2.95476,3
3018594562,217.5,2.96681,3
3018594562,220,2.96703,3
3018594562,222.5,2.96718,3
3018594562,225,2.97752,3
3018594562,232.5,2.99479,3
3018594562,238.5,2.99913,3
3018594562,244,2.99964,3
3018604649,50,0.69331,7
3018604649,75.55,0.96759,7
3018604649,76.55,0.96786,7
3018604649,102.5,3.15994,7
3018604649,152.5,3.48728,7
3018604649,162.49,3.49247,7
3018604649,167.5,3.50416,7
3018604649,172.5,4.85387,7
3018604649,175,4.85413,7
3018604649,177.5,4.85441,7
3018604649,182.5,6.5728,7
3018604649,185,6.6778,7
3018604649,187.5,6.68215,7
3018604649,192.5,6.77734,7
3018604649,195,6.77758,7
3018604649,197.5,6.77791,7
3018604649,201.5,6.84034,7
3018604649,227.5,6.99102,7
3018604649,237.5,6.99152,7
3018604649,232.5,6.9975,7
3018604649,237.5,6.99979,7
3018623685,0.01,0.23544,7
3018623685,10.5,0.27181,7
3018623685,20.5,0.29041,7
3018623685,21.5,0.4609,7
3018623685,23.5,0.46127,7
3018623685,50,0.46149,7
3018623685,51,1.34222,7
3018623685,71,2.09911,7
3018623685,77.32,2.09949,7
3018623685,81,2.96358,7
3018623685,91,2.99853,7
3018623685,102.5,2.99869,7
3018623685,112.5,2.99882,7
3018623685,152.5,3.08493,7
3018623685,162.5,3.08538,7
3018623685,177.5,3.57846,7
3018623685,182.5,5.79264,7
3018623685,187.5,5.80939,7
3018623685,192.5,5.90512,7
3018623685,202.5,5.90536,7
3018623685,212.5,5.90618,7
3018623685,217.5,6.85005,7
3018623685,220,6.91648,7
3018623685,222.5,6.99969,7
3018632224,0.11,0.32045,7
3018632224,0.16,0.38328,7
3018632224,0.3,0.42157,7
3018632224,51,0.43527,7
3018632224,76,0.43541,7
3018632224,81.35,1.22157,7
3018632224,102.5,1.56895,7
3018632224,159.49,2.91053,7
3018632224,178.49,2.91749,7
3018632224,189.49,4.02374,7
3018632224,197.5,5.62553,7
3018632224,202.5,5.62594,7
3018632224,202.5,6.89313,7
3018632224,205,6.96877,7
3018632224,207.5,6.96891,7
3018632224,207.5,6.96907,7
3018729635,0.01,0.15347,7
3018729635,1.25,0.2702,7
3018729635,10,0.27525,7
3018729635,10.5,1.42948,7
3018729635,39.88,1.5578,7
3018729635,51,2.22587,7
3018729635,60,2.22608,7
3018729635,61,2.70419,7
3018729635,63,3.01601,7
3018729635,76,4.07714,7
3018729635,81,4.32075,7
3018729635,91,5.27885,7
3018729635,102.5,5.27936,7
3018729635,122.5,5.27978,7
3018729635,127.5,5.86869,7
3018729635,150,5.90837,7
3018729635,152.5,5.90862,7
3018729635,177.5,6.00454,7
3018729635,182.5,6.05287,7
3018729635,192.5,6.05315,7
3018729635,200,6.05343,7
3018729635,202.5,6.0537,7
3018729635,210,6.07481,7
3018729635,212.5,6.07497,7
3018729635,220,6.09918,7
3018729635,222.5,6.0997,7
3018729635,227.5,6.43348,7
3018729635,230,6.99019,7
3018729635,232.5,6.99654,7
3018729635,247.5,6.99947,7
3018732453,150,1.02148,5
3018732453,165.25,2.35428,5
3018732453,175,3.1188,5
3018732453,177.5,3.88235,5
3018732453,182,4.22332,5
3018732453,184.5,4.31384,5
3018732453,184.5,4.31536,5
3018732453,187,4.74235,5
3018732453,197.5,4.81175,5
3018732453,205,4.99913,5
3018732453,212.5,4.99992,5
3018738379,0.01,0.13152,5
3018738379,1.25,0.16888,5
3018738379,26,1.308,5
3018738379,31,1.30839,5
3018738379,36,1.32703,5
3018738379,50,2.27016,5
3018738379,51,2.84328,5
3018738379,66,3.02528,5
3018738379,69,3.21719,5
3018738379,72,3.21778,5
3018738379,76,3.21789,5
3018738379,76,3.2185,5
